0.3104584,0.3807853,0.4403223,0.4929868,0.5407824,0.5848952,0.6260942,0.6649102,0.7017265
0.3807853,0.4403223,0.4929868,0.5407824,0.5848952,0.6260942,0.6649102,0.7017265,0.7368293
0.4403223,0.4929868,0.5407824,0.5848952,0.6260942,0.6649102,0.7017265,0.7368293,0.7704373
0.4929868,0.5407824,0.5848952,0.6260942,0.6649102,0.7017265,0.7368293,0.7704373,0.8027210
0.5407824,0.5848952,0.6260942,0.6649102,0.7017265,0.7368293,0.7704373,0.8027210,0.8338149
0.5848952,0.6260942,0.6649102,0.7017265,0.7368293,0.7704373,0.8027210,0.8338149,0.8638253
0.6260942,0.6649102,0.7017265,0.7368293,0.7704373,0.8027210,0.8338149,0.8638253,0.8928368
0.6649102,0.7017265,0.7368293,0.7704373,0.8027210,0.8338149,0.8638253,0.8928368,0.9209157
0.7017265,0.7368293,0.7704373,0.8027210,0.8338149,0.8638253,0.8928368,0.9209157,0.9481129
